contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9430706;1407;2024-07-02 00:00:00;PM CENTRAL DE MINAS;17.990.714/0001-97;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9430707;737;2024-07-02 00:00:00;PM SAO GONCALO DO ABAETE;18.602.086/0001-98;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1936052,55;1936052,55;1936052,55
9430708;2032;2024-07-02 00:00:00;PM SAO JOAO DA PONTE;16.928.483/0001-29;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1139494,68;1139494,68;1139494,68
9430709;494;2024-07-02 00:00:00;PM SAO LOURENCO;18.188.219/0001-21;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;999879,07;999879,07;999879,07
9430710;3881;2024-07-01 00:00:00;PM FELICIO DOS SANTOS;17.754.201/0001-87;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430711;3882;2024-07-01 00:00:00;PM MIRADOURO;17.947.623/0001-79;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430712;3883;2024-07-01 00:00:00;PM ARAPORA;23.098.510/0001-49;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;75503,62;0,0;0,0
9430713;3886;2024-07-01 00:00:00;PM CARMO DO PARANAIBA;18.602.029/0001-09;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430714;495;2024-07-02 00:00:00;PM SAO LOURENCO;18.188.219/0001-21;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;4958353,81;4958353,81;4958353,81
9430715;2147;2024-07-03 00:00:00;PM BETIM;18.715.391/0001-96;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2376000,0;2376000,0;2376000,0
9430716;3887;2024-07-01 00:00:00;PM UNIAO DE MINAS;01.051.819/0001-40;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430717;26;2024-07-01 00:00:00;PM SANTANA DO PARAISO;38.515.573/0001-20;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;123000,0;123000,0;123000,0
9430718;3893;2024-07-01 00:00:00;PM BRAZOPOLIS;18.025.890/0001-51;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430719;3894;2024-07-01 00:00:00;PM SIMAO PEREIRA;18.338.293/0001-87;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;500000,0;500000,0
9430720;3895;2024-07-01 00:00:00;PM MONTE ALEGRE DE MINAS;18.431.155/0001-48;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9430721;12;2024-07-01 00:00:00;PM UBERLANDIA;18.431.312/0001-15;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;900000,0;900000,0;900000,0
9430722;3857;2024-07-01 00:00:00;PM ITAMBACURI;18.404.855/0001-43;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430723;2148;2024-07-03 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;19041032,9;19041032,9;19041032,9
9430724;1431;2024-07-04 00:00:00;PM INHAUMA;18.116.152/0001-10;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1438232,46;1438232,46;1438232,46
9430725;3896;2024-07-01 00:00:00;PM ITAPEVA;18.677.625/0001-58;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1500000,0;1500000,0;1500000,0
9430726;759;2024-07-02 00:00:00;PM SAO JOAO DO MANHUACU;66.232.521/0001-82;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;770813,55;770813,55;770813,55
9430727;818;2024-07-02 00:00:00;PM CARATINGA;18.334.268/0001-25;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;15617968,32;15617968,32;15617968,32
9430728;14;2024-07-01 00:00:00;PM UBERLANDIA;18.431.312/0001-15;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2300000,0;2300000,0;2300000,0
9430729;760;2024-07-02 00:00:00;PM UBERABA;18.428.839/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;600000,0;600000,0;600000,0
9430730;751;2024-07-02 00:00:00;PM RIO NOVO;18.338.244/0001-44;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;947000,0;947000,0;947000,0
9430731;15;2024-07-01 00:00:00;PM FRUTAL;18.449.132/0001-60;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;450000,0;450000,0;450000,0
9430732;752;2024-07-02 00:00:00;PM LAMBARI;17.877.200/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514000,0;514000,0;514000,0
9430733;753;2024-07-02 00:00:00;PM VARZEA DA PALMA;18.279.059/0001-26;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;824000,0;824000,0;824000,0
9430734;790;2024-07-05 00:00:00;PM SAO SEBASTIAO DO MARANHAO;18.409.177/0001-01;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;711191,0;711191,0;711191,0
9430735;757;2024-07-02 00:00:00;PM BRASILIA DE MINAS;18.017.442/0001-06;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;300000,0
9430736;13;2024-07-01 00:00:00;PM ITANHANDU;18.186.718/0001-80;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430737;498;2024-07-03 00:00:00;PM GUARANESIA;17.900.473/0001-48;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;555259,56;555259,56;555259,56
9430738;586;2024-07-02 00:00:00;PM OLIVEIRA FORTES;17.747.957/0001-07;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9430739;3897;2024-07-01 00:00:00;PM GURINHATA;18.457.192/0001-25;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430740;3898;2024-07-01 00:00:00;PM VERDELANDIA;01.612.505/0001-70;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430741;3884;2024-07-01 00:00:00;PM SAO DOMINGOS DO PRATA;18.401.018/0001-60;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;354439,69;354439,69;354439,69
9430742;3885;2024-07-01 00:00:00;PM CENTRALINA;18.260.497/0001-42;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;250000,0;250000,0;250000,0
9430743;3888;2024-07-01 00:00:00;PM GUARANI;18.338.160/0001-00;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430744;3889;2024-07-01 00:00:00;PM CONSOLACAO;18.025.916/0001-61;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;150000,0;150000,0;150000,0
9430745;3890;2024-07-01 00:00:00;PM JURUAIA;18.668.368/0001-98;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2000000,0;2000000,0;2000000,0
9430746;3891;2024-07-01 00:00:00;PM ESPINOSA;18.650.952/0001-16;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;500000,0;500000,0
9430747;3892;2024-07-01 00:00:00;PM JACUTINGA;17.914.128/0001-63;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;420000,0;420000,0;420000,0
9430748;3875;2024-07-01 00:00:00;PM PONTO CHIQUE;01.612.500/0001-47;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,7;78682,7;78682,7
9430749;3899;2024-07-01 00:00:00;PM ARACITABA;17.747.940/0001-41;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430750;3900;2024-07-01 00:00:00;PM PASSA TEMPO;18.039.503/0001-36;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430751;3865;2024-07-01 00:00:00;PM COUTO DE MAGALHAES DE MINAS;17.754.177/0001-86;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430752;3866;2024-07-01 00:00:00;PM ESTRELA DO INDAIA;18.301.028/0001-24;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119633,34;119633,34;119633,34
9430753;3867;2024-07-01 00:00:00;PM ATALEIA;16.971.376/0001-83;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430754;3869;2024-07-01 00:00:00;PM CASCALHO RICO;18.259.374/0001-91;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119795,0;119795,0;119795,0
9430755;3870;2024-07-01 00:00:00;PM JESUANIA;18.188.227/0001-78;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;119632,75;119632,75;119632,75
9430756;3871;2024-07-01 00:00:00;PM JANAUBA;18.017.392/0001-67;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430757;3873;2024-07-01 00:00:00;PM BUENOPOLIS;17.694.852/0001-29;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430758;3874;2024-07-01 00:00:00;PM ITAJUBA;18.025.940/0001-09;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,73;78682,73;78682,73
9430759;581;2024-07-01 00:00:00;PM NOVA BELEM;01.613.169/0001-80;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9430760;582;2024-07-01 00:00:00;PM CANAA;18.132.712/0001-20;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430761;583;2024-07-01 00:00:00;PM IPANEMA;18.334.292/0001-64;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9430762;584;2024-07-01 00:00:00;PM ALEM PARAIBA;17.709.197/0001-35;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;400000,0;400000,0;400000,0
9430763;585;2024-07-02 00:00:00;PM SENADOR FIRMINO;18.128.231/0001-40;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9430764;2593;2024-07-01 00:00:00;ASSOCIACAO COMUNITARIA DO MUNICIPIO DE MEDINA;22.692.289/0001-90;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;500000,0
9430765;2594;2024-07-01 00:00:00;INSTITUTO CORAL LAVADEIRAS DE ALMENARA;30.882.819/0001-90;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;350000,0;350000,0;350000,0
9430766;579;2024-07-01 00:00:00;PM LAMBARI;17.877.200/0001-20;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430776;64;2024-07-10 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;3696962,17;3696962,17;3696962,17
9430776;65;2024-07-10 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;139909,67;139909,67;139909,67
9430776;69;2024-07-22 00:00:00;INSTITUTO DH:PROMOCAO, PESQUISA E INTERVENCAO EM DIREITOS HUMANOS E CI;09.583.515/0001-36;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;2000000,0;2000000,0;2000000,0
9430778;242;2024-07-02 00:00:00;PM PIAU;18.338.236/0001-06;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9430779;250;2024-07-02 00:00:00;PM NOVA BELEM;01.613.169/0001-80;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1700000,0;1700000,0;1700000,0
9430780;251;2024-07-02 00:00:00;PM NOVA BELEM;01.613.169/0001-80;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;2000000,0;2000000,0;2000000,0
9430781;580;2024-07-01 00:00:00;PM SERICITA;19.243.518/0001-84;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9430784;225;2024-07-02 00:00:00;PM CORREGO FUNDO;01.614.862/0001-77;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;200000,0;120465,25;120465,25
9430785;222;2024-07-02 00:00:00;PM PAI PEDRO;01.612.479/0001-80;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;487693,8;398807,64;398807,64
9430786;3901;2024-07-02 00:00:00;PM MONTE CARMELO;18.593.103/0001-78;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;78682,73;78682,73;78682,73
9430789;1692;2024-07-01 00:00:00;PM BELO HORIZONTE;18.715.383/0001-40;2261;FUNED;FUNDACAO EZEQUIEL DIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;713701,88;713701,88;713701,88
9430795;224;2024-07-02 00:00:00;PM BRUMADINHO;18.363.929/0001-40;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;796725,0;643826,88;643826,88
9430810;394;2024-07-03 00:00:00;PM POMPEU;18.296.681/0001-42;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;150000,0;150000,0;150000,0
9430811;591;2024-07-02 00:00:00;PM CAMPOS ALTOS;18.298.190/0001-30;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;5982342,03;5982342,03;5982342,03
9430812;590;2024-07-02 00:00:00;PM CORONEL FABRICIANO;19.875.046/0001-82;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;8000000,0;8000000,0;8000000,0
9430813;587;2024-07-02 00:00:00;PM CAJURI;18.132.456/0001-70;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9430814;741;2024-07-02 00:00:00;PM PRUDENTE DE MORAIS;18.314.625/0001-93;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;427000,0;427000,0;427000,0
9430815;742;2024-07-02 00:00:00;PM MARILAC;18.409.193/0001-02;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;941000,0;941000,0;941000,0
9430816;744;2024-07-02 00:00:00;PM JESUANIA;18.188.227/0001-78;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9430817;946;2024-07-03 00:00:00;PM SANTANA DO PARAISO;38.515.573/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;673739,55;673739,55;673739,55
9430818;745;2024-07-02 00:00:00;PM ATALEIA;16.971.376/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9430819;763;2024-07-03 00:00:00;PM UBERLANDIA;18.431.312/0001-15;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;711191,99;711191,99;711191,99
9430820;754;2024-07-02 00:00:00;PM JACUTINGA;17.914.128/0001-63;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;13;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA - FUNDEB - REGULARIZACAO DE EXERCICIOS ANTE;2005170,73;2005170,73;2005170,73
9430820;755;2024-07-02 00:00:00;PM JACUTINGA;17.914.128/0001-63;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;177237,19;177237,19;177237,19
9430820;756;2024-07-02 00:00:00;PM JACUTINGA;17.914.128/0001-63;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;41;CONTRIBUICOES;1;CONTRIBUICOES;36;TRANSFERENCIAS DO FNDE VINCULADAS A EDUCACAO - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;38170,0;38170,0;38170,0
